OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,OrderStatus,City,Country,SellerID
ORD0010927,2024-03-07,CUST039216,Vikas Patel,P00049,Children's Book,Sports & Outdoors,FitLife,5,361.59,0.1,1921.66,Amazon Pay,Cancelled,Chicago,United States,SELL00271
ORD0068093,2022-07-26,CUST024965,Priya Patel,P00013,Action Camera,Clothing,BrightLux,4,545.66,0.0,2369.87,Credit Card,Delivered,San Diego,United States,SELL01593
ORD0023196,2024-02-29,CUST021362,Arjun Singh,P00032,Board Game,Clothing,HomeEase,4,496.78,0.15,1692.01,Amazon Pay,Shipped,New York,United States,SELL00566
ORD0064640,2022-12-31,CUST043138,Sneha Kumar,P00017,Electric Kettle,Clothing,KiddoFun,5,204.88,0.15,948.15,Credit Card,Delivered,Philadelphia,United Kingdom,SELL01788
ORD0054710,2022-06-27,CUST046995,Sahil Reddy,P00022,Water Bottle,Home & Kitchen,FitLife,4,456.35,0.05,1954.11,Net Banking,Delivered,Austin,United States,SELL01495
ORD0095129,2023-02-08,CUST000730,Simran Reddy,P00005,Laptop Sleeve,Sports & Outdoors,Zenith,1,573.04,0.0,605.28,Credit Card,Delivered,Dallas,United Kingdom,SELL00885
ORD0075085,2020-01-28,CUST002547,Aarav Singh,P00045,Phone Tripod,Books,Zenith,3,12.63,0.0,44.42,Amazon Pay,Delivered,Jacksonville,India,SELL01175
ORD0042777,2021-02-24,CUST008256,Vihaan Sharma,P00014,Drone Mini,Sports & Outdoors,UrbanStyle,2,505.64,0.25,811.31,Amazon Pay,Shipped,Washington,United States,SELL00697
ORD0069169,2023-09-27,CUST045287,Mohit Patel,P00046,Car Charger,Home & Kitchen,ReadMore,3,314.54,0.05,953.15,Credit Card,Shipped,Washington,United States,SELL01725
ORD0033990,2023-01-19,CUST007579,Ritika Joshi,P00036,Smart Light Bulb,Books,KiddoFun,1,186.95,0.0,199.24,Credit Card,Delivered,Charlotte,United States,SELL01627
ORD0093112,2021-10-26,CUST023143,Karan Sharma,P00036,Smart Light Bulb,Toys & Games,UrbanStyle,3,313.08,0.1,948.32,Amazon Pay,Delivered,San Diego,United States,SELL01308
ORD0010964,2022-03-28,CUST040513,Sneha Mehta,P00016,Air Fryer,Home & Kitchen,FitLife,2,559.99,0.05,1158.84,Debit Card,Delivered,Charlotte,United States,SELL01151
ORD0049020,2021-01-05,CUST018237,Arjun Reddy,P00047,Memory Card 128GB,Home & Kitchen,CoreTech,5,30.17,0.15,148.22,Debit Card,Shipped,Columbus,United States,SELL00025
ORD0070585,2021-03-27,CUST014438,Sunita Kapoor,P00034,Desk Organizer,Books,KiddoFun,3,591.23,0.0,1928.75,Credit Card,Cancelled,Washington,United States,SELL00182
ORD0010300,2021-06-03,CUST023037,Aman Verma,P00043,HDMI Cable 2m,Clothing,CoreTech,1,45.28,0.1,43.1,Credit Card,Delivered,Los Angeles,India,SELL00918
ORD0057344,2023-02-17,CUST028808,Sahil Joshi,P00008,4K Monitor,Books,Zenith,5,262.81,0.0,1427.38,UPI,Delivered,Jacksonville,United States,SELL01045
ORD0076300,2023-04-21,CUST031502,Aarav Patel,P00020,Office Chair,Toys & Games,FitLife,5,550.9,0.05,3087.84,Net Banking,Delivered,New York,United States,SELL00262
ORD0078558,2022-06-19,CUST049620,Pooja Kapoor,P00035,Desk Plant,Books,BrightLux,5,29.09,0.25,124.94,Amazon Pay,Shipped,Dallas,India,SELL00863
ORD0049873,2023-08-08,CUST047125,Pooja Verma,P00026,Sunglasses,Toys & Games,HomeEase,1,591.24,0.05,633.9,Credit Card,Delivered,Washington,United States,SELL00252
ORD0023755,2020-07-13,CUST008800,Vivaan Singh,P00031,Kids Toy Car,Clothing,Zenith,1,517.63,0.1,491.12,UPI,Shipped,Philadelphia,United States,SELL00841
ORD0017709,2023-12-14,CUST032859,Anjali Reddy,P00024,Yoga Mat,Home & Kitchen,HomeEase,1,215.25,0.1,212.64,Credit Card,Delivered,Washington,India,SELL00176
ORD0020777,2020-08-10,CUST012160,Karan Mehta,P00033,Puzzle 1000pc,Clothing,CoreTech,4,523.89,0.0,2360.86,Debit Card,Delivered,Columbus,Australia,SELL00574
ORD0023918,2024-04-19,CUST002706,Mohit Patel,P00010,Smartwatch,Books,ReadMore,5,39.95,0.0,221.91,Amazon Pay,Delivered,Seattle,United States,SELL00327
ORD0057505,2024-05-05,CUST039605,Neha Reddy,P00018,Vacuum Cleaner,Electronics,Apex,5,513.66,0.0,2570.69,Credit Card,Delivered,San Antonio,United States,SELL00534
ORD0085689,2022-08-31,CUST008291,Aarav Joshi,P00031,Kids Toy Car,Sports & Outdoors,UrbanStyle,4,433.36,0.0,1741.04,Debit Card,Delivered,San Diego,United States,SELL00909
ORD0034277,2021-12-26,CUST018891,Rohit Gupta,P00033,Puzzle 1000pc,Books,BrightLux,2,462.57,0.1,945.37,Net Banking,Delivered,Austin,United States,SELL01629
ORD0002340,2021-05-29,CUST012303,Neha Singh,P00001,Wireless Earbuds,Electronics,CoreTech,3,296.66,0.2,778.62,Amazon Pay,Delivered,Philadelphia,United States,SELL00171
ORD0054623,2023-03-29,CUST045754,Kabir Joshi,P00024,Yoga Mat,Sports & Outdoors,ReadMore,5,510.82,0.2,2212.79,UPI,Delivered,Chicago,United States,SELL01572
ORD0086703,2023-08-29,CUST024089,Sunita Sharma,P00043,HDMI Cable 2m,Clothing,NexPro,4,563.26,0.15,2070.98,Credit Card,Delivered,San Antonio,United States,SELL01300
ORD0071317,2022-07-23,CUST027874,Sneha Kumar,P00034,Desk Organizer,Clothing,Apex,4,103.02,0.15,381.55,Debit Card,Delivered,Columbus,United States,SELL00411
ORD0088929,2020-10-18,CUST015094,Sahil Kapoor,P00040,Microphone,Sports & Outdoors,NexPro,5,478.43,0.3,1978.84,Credit Card,Delivered,Fort Worth,United Kingdom,SELL00210
ORD0046949,2022-04-11,CUST022861,Priya Singh,P00025,Running Shoes,Clothing,BrightLux,5,563.66,0.25,2288.78,Credit Card,Delivered,Philadelphia,United States,SELL00553
ORD0058472,2022-06-05,CUST047395,Kabir Verma,P00025,Running Shoes,Sports & Outdoors,BrightLux,4,155.89,0.0,681.27,Debit Card,Delivered,Phoenix,India,SELL00002
ORD0059277,2021-01-18,CUST033719,Vihaan Singh,P00040,Microphone,Sports & Outdoors,FitLife,3,482.97,0.0,1527.81,Debit Card,Delivered,Fort Worth,United States,SELL01781
ORD0013859,2021-07-31,CUST042026,Vihaan Kapoor,P00001,Wireless Earbuds,Books,Apex,1,299.57,0.0,325.34,Amazon Pay,Shipped,Denver,United States,SELL00686
ORD0074731,2024-03-22,CUST022880,Aditya Gupta,P00048,Wireless Charger,Clothing,CoreTech,4,36.44,0.0,167.76,Amazon Pay,Delivered,Washington,United States,SELL01598
ORD0052299,2024-09-19,CUST035131,Ritika Verma,P00028,Jeans,Electronics,HomeEase,3,564.31,0.0,1705.54,Credit Card,Delivered,Seattle,United States,SELL01166
ORD0055928,2024-10-26,CUST048375,Vihaan Sharma,P00039,Graphic Tablet,Electronics,ReadMore,4,281.52,0.05,1074.55,Credit Card,Delivered,Houston,United States,SELL00078
ORD0052003,2024-01-23,CUST043804,Mohit Gupta,P00048,Wireless Charger,Home & Kitchen,UrbanStyle,2,89.81,0.05,181.06,Debit Card,Cancelled,San Diego,United Kingdom,SELL01631
ORD0000981,2024-04-23,CUST018809,Mohit Singh,P00031,Kids Toy Car,Electronics,BrightLux,1,210.25,0.0,221.97,Net Banking,Delivered,San Diego,United Kingdom,SELL00865
ORD0035396,2023-05-07,CUST037024,Aman Kumar,P00028,Jeans,Toys & Games,FitLife,5,269.56,0.1,1361.77,Credit Card,Delivered,Charlotte,United States,SELL01254
ORD0058381,2020-02-01,CUST002148,Arjun Kapoor,P00027,Winter Jacket,Books,KiddoFun,1,355.5,0.0,386.71,Amazon Pay,Delivered,Austin,United States,SELL01097
ORD0044244,2024-03-27,CUST023261,Aarav Reddy,P00004,USB-C Charger,Toys & Games,CoreTech,1,141.11,0.0,180.11,Credit Card,Returned,Chicago,United States,SELL00064
ORD0008746,2020-06-03,CUST007102,Rohit Singh,P00033,Puzzle 1000pc,Clothing,Zenith,1,432.1,0.0,476.22,Amazon Pay,Cancelled,San Antonio,Canada,SELL00722
ORD0096759,2020-01-13,CUST038818,Vikas Sharma,P00041,Webcam Full HD,Toys & Games,Zenith,5,484.22,0.25,2153.73,Credit Card,Delivered,Washington,India,SELL00522
ORD0045068,2022-02-02,CUST037189,Anjali Kumar,P00044,Power Bank 20000mAh,Sports & Outdoors,BrightLux,5,311.18,0.15,1483.06,Credit Card,Returned,San Jose,United States,SELL00889
ORD0024251,2023-09-17,CUST030268,Sunita Singh,P00048,Wireless Charger,Books,FitLife,3,62.3,0.1,196.76,Net Banking,Delivered,Philadelphia,India,SELL00461
ORD0043812,2024-03-05,CUST024987,Vivaan Kumar,P00030,Dress Shirt,Books,Zenith,2,432.49,0.25,737.58,Cash on Delivery,Delivered,Houston,Canada,SELL01175
ORD0035987,2021-01-18,CUST008872,Sahil Patel,P00031,Kids Toy Car,Books,Zenith,3,251.79,0.05,777.8,Credit Card,Delivered,Columbus,United States,SELL00252
ORD0073843,2024-10-04,CUST047369,Aditya Patel,P00007,Mechanical Keyboard,Home & Kitchen,FitLife,1,295.77,0.0,322.43,Debit Card,Delivered,San Francisco,United States,SELL01169
ORD0013564,2020-05-23,CUST001845,Sunita Reddy,P00016,Air Fryer,Electronics,FitLife,3,393.21,0.0,1327.63,Cash on Delivery,Returned,Chicago,United States,SELL01439
ORD0072262,2023-07-19,CUST016088,Aman Sharma,P00024,Yoga Mat,Electronics,FitLife,1,596.36,0.15,560.13,Credit Card,Delivered,Houston,United States,SELL01621
ORD0070238,2021-05-03,CUST003211,Sahil Gupta,P00032,Board Game,Books,FitLife,4,456.9,0.0,1927.49,UPI,Delivered,Houston,India,SELL00728
ORD0002784,2023-04-05,CUST005516,Sunita Patel,P00039,Graphic Tablet,Toys & Games,NexPro,2,451.6,0.0,978.0,Debit Card,Delivered,San Diego,India,SELL00749
ORD0041277,2024-10-16,CUST039231,Sunita Verma,P00046,Car Charger,Toys & Games,ReadMore,3,226.3,0.0,768.54,UPI,Shipped,San Antonio,United States,SELL00489
ORD0032902,2020-09-25,CUST016370,Vihaan Singh,P00020,Office Chair,Toys & Games,CoreTech,1,25.83,0.05,28.98,Debit Card,Delivered,Fort Worth,United States,SELL00209
ORD0097033,2022-10-08,CUST039368,Rohit Kumar,P00030,Dress Shirt,Sports & Outdoors,BrightLux,4,359.95,0.05,1621.48,Net Banking,Cancelled,Chicago,United States,SELL00569
ORD0006668,2024-02-03,CUST023346,Vikas Reddy,P00045,Phone Tripod,Clothing,ReadMore,3,259.51,0.0,928.76,UPI,Delivered,Chicago,United States,SELL01844
ORD0023194,2022-07-22,CUST011748,Rohit Mehta,P00013,Action Camera,Toys & Games,HomeEase,3,85.68,0.0,276.71,Credit Card,Shipped,New York,United States,SELL01747
ORD0060274,2021-01-21,CUST045015,Simran Kumar,P00049,Children's Book,Clothing,FitLife,2,427.8,0.0,903.77,UPI,Delivered,Indianapolis,United States,SELL01042
ORD0076559,2023-11-10,CUST032903,Kabir Sharma,P00011,Fitness Band,Home & Kitchen,FitLife,5,220.42,0.15,1116.85,Credit Card,Delivered,San Francisco,United States,SELL00676
ORD0008765,2022-03-20,CUST007430,Aarav Mehta,P00050,Novel Bestseller,Electronics,Apex,2,168.42,0.1,332.27,Net Banking,Delivered,Philadelphia,United States,SELL00016
ORD0049448,2021-08-27,CUST018027,Vikas Sharma,P00036,Smart Light Bulb,Sports & Outdoors,ReadMore,3,9.47,0.0,33.94,Credit Card,Delivered,Fort Worth,United States,SELL00135
ORD0032227,2024-09-25,CUST000528,Neha Reddy,P00037,Router,Clothing,UrbanStyle,1,413.64,0.05,472.45,Net Banking,Delivered,Indianapolis,India,SELL00626
ORD0052827,2024-09-03,CUST020139,Rohit Sharma,P00022,Water Bottle,Sports & Outdoors,KiddoFun,2,12.4,0.15,28.14,Amazon Pay,Delivered,Philadelphia,United States,SELL01404
ORD0096010,2023-11-15,CUST020401,Sunita Reddy,P00035,Desk Plant,Home & Kitchen,CoreTech,5,113.94,0.25,466.6,Credit Card,Shipped,Charlotte,United States,SELL01224
ORD0006271,2021-08-06,CUST011370,Arjun Kapoor,P00040,Microphone,Books,CoreTech,5,221.29,0.1,1125.38,Amazon Pay,Delivered,Washington,United States,SELL00543
ORD0068672,2022-01-17,CUST045350,Sneha Joshi,P00003,Smartphone Case,Home & Kitchen,HomeEase,3,227.93,0.2,595.69,Debit Card,Delivered,San Jose,United States,SELL00591
ORD0027412,2023-06-08,CUST029988,Simran Patel,P00025,Running Shoes,Toys & Games,ReadMore,1,276.05,0.25,235.33,Debit Card,Shipped,Phoenix,India,SELL00576
ORD0036458,2024-12-29,CUST016441,Mohit Patel,P00001,Wireless Earbuds,Clothing,ReadMore,1,173.73,0.05,176.41,Amazon Pay,Delivered,Chicago,United States,SELL00640
ORD0040212,2020-05-13,CUST026289,Mohit Kumar,P00030,Dress Shirt,Toys & Games,UrbanStyle,4,226.67,0.05,1022.11,Credit Card,Pending,Chicago,United States,SELL00699
ORD0092177,2024-12-15,CUST041548,Ritika Reddy,P00023,Cookware Set,Toys & Games,ReadMore,4,589.68,0.05,2363.53,Credit Card,Delivered,Washington,United States,SELL01629
ORD0054580,2021-08-29,CUST019093,Arjun Kapoor,P00027,Winter Jacket,Toys & Games,HomeEase,2,397.95,0.05,819.5,Credit Card,Shipped,Washington,United States,SELL01059
ORD0085061,2022-09-02,CUST046012,Aman Reddy,P00014,Drone Mini,Clothing,NexPro,1,123.64,0.15,118.47,Credit Card,Pending,Houston,United States,SELL00081
ORD0028006,2023-01-07,CUST024717,Aarav Mehta,P00035,Desk Plant,Clothing,Apex,1,302.46,0.15,295.42,Credit Card,Cancelled,San Jose,United Kingdom,SELL01949
ORD0038528,2023-01-27,CUST044453,Mohit Kapoor,P00011,Fitness Band,Clothing,Apex,2,20.18,0.15,39.56,Credit Card,Delivered,Austin,United States,SELL00107
ORD0036533,2021-09-10,CUST030805,Anjali Patel,P00025,Running Shoes,Electronics,HomeEase,1,6.35,0.0,6.64,Debit Card,Delivered,Houston,United States,SELL01997
ORD0098542,2023-08-23,CUST032250,Sneha Joshi,P00003,Smartphone Case,Clothing,CoreTech,2,92.76,0.0,218.09,Credit Card,Delivered,Dallas,United States,SELL01160
ORD0068527,2021-11-27,CUST021200,Neha Patel,P00004,USB-C Charger,Home & Kitchen,Zenith,1,92.78,0.25,78.31,Debit Card,Delivered,Fort Worth,India,SELL01734
ORD0070807,2024-01-27,CUST030114,Priya Sharma,P00020,Office Chair,Toys & Games,NexPro,5,114.85,0.05,657.27,Net Banking,Delivered,San Antonio,United States,SELL00421
ORD0078446,2024-01-14,CUST035292,Vihaan Patel,P00039,Graphic Tablet,Sports & Outdoors,Apex,4,254.56,0.05,1054.8,Net Banking,Pending,Austin,United States,SELL01475
ORD0053064,2023-03-04,CUST005194,Aditya Patel,P00039,Graphic Tablet,Sports & Outdoors,CoreTech,3,419.36,0.3,936.95,Credit Card,Delivered,Fort Worth,United States,SELL01572
ORD0038425,2020-10-03,CUST006088,Aman Verma,P00024,Yoga Mat,Toys & Games,CoreTech,2,318.91,0.05,648.81,UPI,Pending,Phoenix,United States,SELL00328
ORD0061543,2024-01-01,CUST013763,Aditya Mehta,P00033,Puzzle 1000pc,Home & Kitchen,ReadMore,1,536.98,0.0,582.56,UPI,Shipped,Fort Worth,India,SELL01923
ORD0065199,2022-07-22,CUST004533,Sneha Verma,P00027,Winter Jacket,Toys & Games,NexPro,1,90.56,0.0,110.47,Amazon Pay,Delivered,Charlotte,United States,SELL00307
ORD0050365,2022-06-16,CUST027647,Mohit Reddy,P00039,Graphic Tablet,Sports & Outdoors,ReadMore,4,275.87,0.05,1139.28,Debit Card,Delivered,Los Angeles,United States,SELL00396
ORD0011747,2023-09-26,CUST024027,Aditya Reddy,P00014,Drone Mini,Clothing,Zenith,4,48.89,0.1,202.31,Amazon Pay,Shipped,Jacksonville,United States,SELL01985
ORD0004025,2021-06-16,CUST032685,Simran Singh,P00014,Drone Mini,Electronics,FitLife,4,499.5,0.0,2164.68,Debit Card,Delivered,Houston,United States,SELL00132
ORD0003571,2020-07-23,CUST038315,Aman Mehta,P00004,USB-C Charger,Clothing,FitLife,1,233.59,0.2,210.6,Debit Card,Delivered,San Francisco,United States,SELL00012
ORD0023810,2021-12-06,CUST043723,Aman Sharma,P00048,Wireless Charger,Electronics,UrbanStyle,3,213.53,0.3,502.68,Debit Card,Delivered,Austin,United Kingdom,SELL00482
ORD0030095,2021-03-20,CUST026405,Vikas Verma,P00042,Projector Mini,Toys & Games,UrbanStyle,4,205.67,0.1,842.83,Net Banking,Shipped,Fort Worth,United States,SELL01297
ORD0080830,2023-03-02,CUST039897,Priya Kumar,P00016,Air Fryer,Books,CoreTech,3,258.27,0.0,839.94,Cash on Delivery,Delivered,Fort Worth,United States,SELL00409
ORD0034223,2024-03-13,CUST013502,Neha Kumar,P00029,T-Shirt,Electronics,KiddoFun,2,105.19,0.05,237.81,Cash on Delivery,Delivered,San Francisco,United States,SELL00279
ORD0030687,2024-01-04,CUST047141,Anjali Kumar,P00049,Children's Book,Home & Kitchen,CoreTech,3,188.92,0.2,500.04,Debit Card,Delivered,San Francisco,India,SELL01316
ORD0025972,2024-01-31,CUST020182,Priya Mehta,P00014,Drone Mini,Sports & Outdoors,ReadMore,3,44.61,0.0,154.07,Credit Card,Delivered,Dallas,United States,SELL00741
ORD0003314,2021-10-24,CUST032557,Aditya Singh,P00010,Smartwatch,Toys & Games,Apex,3,57.21,0.15,155.14,Credit Card,Delivered,Phoenix,United States,SELL00072
ORD0058488,2023-10-30,CUST031606,Arjun Kapoor,P00031,Kids Toy Car,Books,KiddoFun,4,458.02,0.05,1839.04,Credit Card,Shipped,Washington,United States,SELL01196
ORD0053394,2020-06-14,CUST018150,Kabir Sharma,P00050,Novel Bestseller,Electronics,ReadMore,4,477.31,0.05,1915.96,Debit Card,Delivered,Austin,United States,SELL00297
ORD0000615,2021-06-05,CUST047044,Vikas Verma,P00050,Novel Bestseller,Electronics,BrightLux,3,20.24,0.2,65.61,Debit Card,Shipped,San Francisco,United States,SELL01688
ORD0058594,2023-01-26,CUST041445,Kabir Verma,P00008,4K Monitor,Sports & Outdoors,ReadMore,4,67.72,0.05,285.05,Amazon Pay,Delivered,Washington,United States,SELL01470
ORD0010367,2024-03-18,CUST033852,Rohit Patel,P00012,Noise Cancelling Headphones,Sports & Outdoors,FitLife,5,45.82,0.0,250.88,Debit Card,Delivered,Dallas,United States,SELL01564
ORD0079697,2021-03-22,CUST020406,Neha Singh,P00047,Memory Card 128GB,Sports & Outdoors,BrightLux,3,403.42,0.0,1273.21,Credit Card,Delivered,New York,India,SELL00729
ORD0030398,2024-01-31,CUST005343,Rohit Sharma,P00033,Puzzle 1000pc,Toys & Games,BrightLux,4,453.85,0.25,1433.61,Credit Card,Delivered,San Antonio,United States,SELL00496
ORD0067237,2024-05-11,CUST039574,Rohit Kapoor,P00046,Car Charger,Books,UrbanStyle,3,15.6,0.15,42.22,Amazon Pay,Delivered,Dallas,United States,SELL01306
ORD0029940,2021-06-12,CUST035614,Aman Joshi,P00012,Noise Cancelling Headphones,Electronics,HomeEase,2,510.45,0.15,1028.08,Net Banking,Pending,Denver,United States,SELL01976
ORD0088898,2021-05-01,CUST017152,Anjali Singh,P00022,Water Bottle,Books,FitLife,2,451.38,0.2,768.21,UPI,Delivered,San Diego,United States,SELL01075
ORD0055538,2024-08-07,CUST006482,Simran Singh,P00046,Car Charger,Toys & Games,NexPro,1,397.31,0.15,368.78,Credit Card,Delivered,Charlotte,United States,SELL00170
ORD0079825,2023-06-24,CUST031287,Sneha Gupta,P00047,Memory Card 128GB,Toys & Games,ReadMore,3,303.99,0.3,701.07,Credit Card,Returned,Indianapolis,United States,SELL01811
ORD0064726,2023-06-25,CUST046595,Sahil Joshi,P00049,Children's Book,Electronics,FitLife,4,210.56,0.1,861.96,Net Banking,Delivered,San Diego,United States,SELL00283
ORD0026567,2020-11-17,CUST045930,Vihaan Joshi,P00020,Office Chair,Home & Kitchen,Apex,3,553.92,0.0,1861.96,Debit Card,Delivered,Seattle,United States,SELL00781
ORD0062677,2022-03-12,CUST031247,Rohit Kumar,P00023,Cookware Set,Toys & Games,BrightLux,5,526.66,0.05,2516.31,Amazon Pay,Shipped,Chicago,Australia,SELL00273
ORD0004194,2020-09-14,CUST031897,Pooja Patel,P00021,Backpack,Clothing,ReadMore,2,304.89,0.0,645.94,Net Banking,Delivered,Los Angeles,United States,SELL01214
ORD0012072,2022-02-07,CUST048187,Rohit Patel,P00044,Power Bank 20000mAh,Electronics,FitLife,3,127.22,0.25,313.88,UPI,Pending,Los Angeles,United Kingdom,SELL01651
ORD0031428,2020-08-04,CUST025526,Aman Kapoor,P00029,T-Shirt,Books,KiddoFun,4,550.76,0.1,2153.88,Debit Card,Delivered,Jacksonville,Australia,SELL01075
ORD0021261,2024-08-21,CUST008885,Arjun Verma,P00003,Smartphone Case,Home & Kitchen,Zenith,3,471.13,0.0,1487.45,Debit Card,Delivered,San Jose,United States,SELL00947
ORD0008664,2024-01-05,CUST029706,Anjali Patel,P00013,Action Camera,Electronics,NexPro,4,591.22,0.0,2490.52,UPI,Delivered,Indianapolis,United States,SELL01953
ORD0086350,2020-03-24,CUST016682,Simran Singh,P00041,Webcam Full HD,Electronics,FitLife,4,537.19,0.1,2178.24,Credit Card,Delivered,Fort Worth,United States,SELL01764
ORD0029953,2021-09-01,CUST019967,Anjali Sharma,P00008,4K Monitor,Books,CoreTech,3,126.4,0.0,415.16,Debit Card,Delivered,Houston,United States,SELL00348
ORD0021052,2024-11-19,CUST038139,Vivaan Singh,P00032,Board Game,Clothing,Zenith,4,478.33,0.2,1813.08,Debit Card,Delivered,San Francisco,Canada,SELL01023
ORD0070629,2020-06-23,CUST033133,Sahil Gupta,P00030,Dress Shirt,Sports & Outdoors,Apex,2,386.27,0.0,822.68,Credit Card,Shipped,Jacksonville,United States,SELL01739
ORD0091126,2023-09-19,CUST040228,Rohit Kapoor,P00002,Bluetooth Speaker,Sports & Outdoors,ReadMore,1,589.31,0.05,612.64,Amazon Pay,Pending,Columbus,Canada,SELL01749
ORD0054638,2020-07-28,CUST029316,Simran Kapoor,P00045,Phone Tripod,Electronics,Apex,2,55.87,0.0,124.39,Debit Card,Pending,Jacksonville,United States,SELL00157
ORD0060285,2024-09-20,CUST002429,Anjali Patel,P00024,Yoga Mat,Home & Kitchen,CoreTech,4,371.54,0.1,1417.39,Net Banking,Delivered,San Jose,United States,SELL00171
ORD0094883,2022-03-21,CUST035325,Sneha Patel,P00021,Backpack,Toys & Games,CoreTech,2,494.46,0.05,987.6,Debit Card,Delivered,Seattle,United States,SELL01264
ORD0039695,2021-12-17,CUST049978,Anjali Verma,P00015,Instant Pot,Toys & Games,CoreTech,1,7.13,0.05,12.41,UPI,Delivered,New York,United States,SELL01174
ORD0026238,2024-12-15,CUST016635,Sunita Gupta,P00022,Water Bottle,Toys & Games,Zenith,5,300.75,0.1,1521.86,Net Banking,Shipped,Columbus,India,SELL00964
ORD0038723,2024-09-20,CUST013204,Kabir Kapoor,P00024,Yoga Mat,Sports & Outdoors,HomeEase,1,334.45,0.0,346.71,Credit Card,Shipped,Los Angeles,India,SELL00135
ORD0092343,2022-07-31,CUST021322,Kabir Gupta,P00049,Children's Book,Sports & Outdoors,BrightLux,2,322.99,0.0,777.05,Amazon Pay,Pending,Seattle,United States,SELL00854
ORD0042593,2022-05-20,CUST046610,Vikas Kapoor,P00038,External HDD 2TB,Toys & Games,CoreTech,1,201.24,0.15,211.96,Credit Card,Delivered,New York,United States,SELL00713
ORD0072270,2020-06-11,CUST011601,Rohit Sharma,P00029,T-Shirt,Books,BrightLux,3,461.78,0.1,1253.36,Credit Card,Delivered,Dallas,United States,SELL00238
ORD0097317,2020-05-17,CUST011699,Pooja Gupta,P00015,Instant Pot,Electronics,UrbanStyle,2,191.17,0.0,390.65,Credit Card,Delivered,Philadelphia,United States,SELL01590
ORD0091341,2023-12-17,CUST022168,Ritika Singh,P00028,Jeans,Sports & Outdoors,Apex,5,460.73,0.05,2307.14,Credit Card,Delivered,San Antonio,United States,SELL01341
ORD0099433,2021-08-23,CUST017084,Sahil Sharma,P00008,4K Monitor,Clothing,FitLife,3,190.38,0.1,548.35,Debit Card,Delivered,San Antonio,United States,SELL01213
